Product ID,Machine failure_pred,MMachine failure_prob
L55258,0,0.0011982379429407468
L54759,0,0.004060462631790616
L52965,0,0.003214788239539029
L48143,0,0.006303056273120372
L53132,0,0.0007422631054668811
L51457,0,0.0044931853337183926
H37078,0,0.005811797813194548
M15201,0,0.0019526581228826348
M20973,0,0.0032559944039592136
L52072,0,0.005508621702315756
L55934,0,0.004664065898994491
M24351,0,0.009416236544225366
H31906,0,0.015488171759415937
L55983,0,0.007001627686281328
M24201,0,0.0038109996190236594
L56320,0,0.008391803030001574
M19569,0,0.006478619586223348
L49741,0,0.0025743238652253366
L50583,0,0.00489956446246584
L56272,0,0.0054755625143285075
L51117,0,0.00524746756396181
L53893,0,0.0038397356918927184
L50708,0,0.003770187580691486
L54759,0,0.004375301691311228
M18535,0,0.004940532388913536
L54973,0,0.0040163624094779835
M18808,0,0.004982103587434789
M20667,0,0.0036126722040825915
L54579,0,0.004679614916587319
L56682,0,0.011858785897795644
L56591,0,0.003256503458432185
M21604,0,0.0038421972521997427
L55275,0,0.004549138272427028
L56314,0,0.0037880584003891515
L52460,0,0.0056887021468241235
M17132,0,0.014996104402136175
M24098,0,0.002181373187556377
L48588,0,0.03508003080888159
L52866,0,0.00509396025071991
L55790,0,0.003940880134346394
L56204,0,0.0018217455248597542
L55659,0,0.0036725543310698206
L49148,0,0.016637458335269202
M20275,0,0.001985628840272142
M15062,0,0.0026210192855376144
L50217,0,0.004988700889760192
L53139,0,0.025666728032834877
L50377,0,0.003148856145203445
L47854,0,0.0033965414604577096
L50665,0,0.006521313558987971
H33908,1,0.9968315736071663
L55621,0,0.002536754335723522
M20807,0,0.003586061869136787
M22333,0,0.011140711381703581
L52436,0,0.002791507264487385
L50223,0,0.002304041541310342
L50021,0,0.0031791151602759546
L52255,0,0.001939915803183345
L47380,0,0.0859929898974039
L49401,0,0.0021402015506237007
L47780,0,0.007813202515523938
L50043,0,0.003932228171966002
H36556,0,0.002073614259436767
M15545,0,0.0036159280303711336
M19284,0,0.0031996506474623637
M21435,0,0.004709006945522103
L56661,0,0.0041932664063454965
L55217,0,0.003414234139540496
L53233,0,0.005747798310878579
M17212,0,0.005854830247933162
L48345,0,0.0027868569446953505
M15293,0,0.00410274772564392
M16486,0,0.006561097926810712
L54979,0,0.007427112382521779
L53837,0,0.003179217632532906
L56612,0,0.004898917083556085
L50225,0,0.006800983973161797
L52437,0,0.008605817782874734
L55852,0,0.006329268356135068
L53037,0,0.005482483390196879
M21431,0,0.020815013297664952
L51373,0,0.002145848484220842
M17227,0,0.004361246491933668
L48129,0,0.001845173449119752
L49402,0,0.0039639035624688184
M17148,0,0.0021306850046383
L54355,0,0.01834662929147219
M16543,0,0.002465985130033669
L48211,0,0.003507606164584564
M21491,0,0.0036473594325324003
L55518,0,0.010091195496140818
L53429,0,0.006432037666642946
L51492,0,0.0023738361055773496
L49619,0,0.0027340466904747017
M17591,0,0.004827798485561002
L53162,0,0.0011555766014958542
L53655,0,0.003780619043694971
L56781,0,0.0028126106650337075
L57089,0,0.0021849897989788445
M17955,0,0.0037648317496457766
M15361,0,0.004901248902618973
L56922,0,0.005405035661435112
H30492,0,0.00257838203610053
L50595,0,0.00532903718849576
L54518,0,0.004413761252757764
M16884,0,0.005995570664746889
L48545,0,0.0027374236718797776
L47290,0,0.003552396216337781
L50579,0,0.0036671756773797434
L52914,0,0.010600588710904319
H30676,0,0.006125826780973775
L56334,0,0.003741672378301752
M16716,0,0.013720361575253831
M21644,0,0.006347442773509314
L48027,0,0.002864350719796554
L56957,0,0.00450860261886973
L56314,0,0.0038577973800440974
M18581,0,0.002962823177780959
L48781,0,0.002805033138270198
L55255,0,0.002879279211617132
L47523,0,0.004776166133434425
L50948,0,0.00344324075386799
L55127,0,0.005842140668537498
M24079,0,0.005638880057163821
L48961,0,0.004224363393819641
L56452,0,0.005401449053560947
H30263,0,0.002669328974887837
M15434,0,0.002610731510157241
L53706,0,0.0043197490147474675
M23110,0,0.0074644810428145265
M23226,0,0.004426159636892112
L53184,0,0.005338611917722591
L54888,0,0.0034894193321204684
M16374,0,0.005988218979600162
M17753,0,0.006790674470282847
L54923,0,0.007335526117704537
L52786,0,0.01041744236076543
L49135,0,0.011567854256971547
L56048,0,0.0025716628579124648
L53445,0,0.005473921668484878
M22749,0,0.004130149882980847
L56541,0,0.006067644764748952
M22342,0,0.001984171818284544
L49127,0,0.006317725185590892
L55934,0,0.003733589224852088
L54077,0,0.012296995567953871
L48807,0,0.00312325987255407
M23953,0,0.0036160445313196243
M17517,0,0.0010985594968382455
M15120,0,0.0024196474320781333
M23303,0,0.0022319218916305784
L54037,0,0.003281004852465977
L54551,0,0.0044124371820908155
L55870,0,0.004928002444243676
H33869,0,0.0016627812149820355
L53723,0,0.017119915153151775
L52887,0,0.0049881851649799394
L52957,0,0.006846087288273536
L47975,0,0.00823392143425889
M23807,0,0.006123798704638081
M16661,0,0.008632468360981312
M15356,0,0.0025388095667765137
L56016,0,0.004832415269158189
L55730,0,0.0037183262492182195
M17886,0,0.0026068198105344553
L50647,0,0.01696927552657174
M23743,0,0.003867865957570304
L56850,0,0.0036935272774937006
M19299,0,0.2532472187136834
L49152,0,0.009902963046633446
M17852,0,0.007402588307542839
L55271,0,0.006773724964840396
M19069,0,0.0017244818568414736
L54356,0,0.009411776990383527
L50345,0,0.0021956541841827043
M19854,0,0.0027920896504887195
L53314,0,0.002763552241542975
L51585,0,0.0031158843819798026
M16463,0,0.0008407070936067104
M24285,0,0.005713194937655279
L49777,0,0.004595843472481658
M20984,0,0.004342280469930487
L57121,0,0.003939035906881699
L52555,0,0.0029612198974512437
L51904,1,0.9923340563772662
M16429,0,0.020151280670290834
M20586,0,0.0032414946283342567
L52922,0,0.011932631087491676
L49861,0,0.010042212359530265
L53140,0,0.01766417323750996
H33318,0,0.011949697022263563
M22667,0,0.008362454223038376
L51648,0,0.00604451409746954
M24161,0,0.0028052468522080497
L53083,0,0.005344120663079507
L50607,0,0.0036668086642946906
H33389,0,0.005867873053577124
L51285,0,0.0036652228945468815
M22667,0,0.0023583989154972607
L49759,0,0.01583423175069512
M21414,0,0.002845732784558794
M19283,0,0.004513005450566265
M24266,0,0.004375493652396448
M23576,0,0.0041132724539050475
L56461,0,0.0012341211918538227
M22956,0,0.003126627194365047
L56472,0,0.007116174191242077
L49792,0,0.030192268891070972
L52457,0,0.003208803415294993
H32395,0,0.017839163362860993
M22332,0,0.00547816729788498
L49000,0,0.0058427241350916025
L52746,0,0.006395225427197849
L49244,0,0.002953328243952471
M22710,0,0.0020395955346834507
L56379,0,0.004369194652944615
L55863,0,0.0011244099819019346
H34569,0,0.0022309540880218926
H35166,0,0.0063797681821760885
L52430,0,0.01799363550348129
L50342,0,0.0019106906493501384
M21957,0,0.006488303373893888
L55433,0,0.006063816034160872
L51342,0,0.005033010818732026
L54227,0,0.16839736848669953
M19116,0,0.0028351334209863557
L51407,0,0.004302822312441109
L49477,0,0.0028476955339324663
L51517,0,0.034619160032341105
L56355,0,0.06440227963627217
L47693,0,0.001988195134695411
L49830,0,0.0021548867066319343
L47333,0,0.004808525011082269
H33529,0,0.005327309740567652
L53527,0,0.00500563164232737
M17863,0,0.006437664104542936
L53852,0,0.006744771947151271
L49197,0,0.01898759038096562
M23453,0,0.001844085296438662
L49868,0,0.018107979721544085
M17183,0,0.004215412386315115
M17053,0,0.003567481960262157
L53941,0,0.0035886490197381367
H31983,0,0.0032953876049107655
L53423,0,0.16627373947587273
M19011,0,0.008847876469076345
M23584,0,0.0036369302827791287
M21829,0,0.004787184083390382
M23665,0,0.0062005499325660535
M21134,0,0.002943637667199688
M18269,0,0.016117560797671293
M17699,0,0.0025650937128869496
M15111,0,0.006373633476990408
L48951,0,0.0021760436963728807
L51562,0,0.003239729904493068
H31904,0,0.01591793338706491
M22968,0,0.006440648540799005
L51017,0,0.0047419745647684294
M21061,0,0.010158594805750801
L55706,0,0.018927869720199192
L53281,0,0.012581937561179986
L51935,1,0.988897163474989
L52785,0,0.00559347019704509
H39086,0,0.004352699010052285
M23333,0,0.0032488411621321225
L50165,0,0.009134839509360813
M20552,0,0.0015430831268204279
L53219,0,0.0038383226905651566
L56917,0,0.002753346910256181
L52911,0,0.0026552943398650917
L48403,0,0.003281767701863601
L55138,0,0.0028500703207551045
L50014,0,0.007290881282934963
L49707,0,0.0139979327816246
H30011,0,0.002964496844580226
L48971,0,0.006315630643170353
L55003,0,0.015154255326559344
M17431,0,0.004296713097659423
L55251,0,0.004045213008925946
L47628,0,0.011452653486815982
L54978,0,0.005523836444724159
L56060,0,0.0030482106600748667
L56257,0,0.004014626078776371
L51230,0,0.007496412932737473
M14923,0,0.002061828814759972
L57048,0,0.004430679301865793
L50466,0,0.009028386063921772
L56511,0,0.015960245470230162
L53071,0,0.004521972179710657
L50071,0,0.013745569149839388
M15653,0,0.016845012169636877
M22344,0,0.003747324391356651
L54665,0,0.0059146020094328995
L57010,0,0.0033522590540759544
L53984,0,0.00340276558797185
L51948,0,0.004303836490348446
L47778,0,0.005158902233212991
L52122,0,0.0023615982107707645
L48403,0,0.012418557450400249
M19812,0,0.004376806685897782
M16127,0,0.0020027881113500907
L55282,0,0.0037642897449794554
L53136,0,0.0037486602108259405
L53136,0,0.008663896958991881
L49988,0,0.00459125026973788
L54492,0,0.008078208649820218
L54763,0,0.0033877352363426696
L53774,0,0.00019617784568773307
L53963,0,0.004763154177238681
L49498,0,0.005293194164508177
L53098,0,0.005444525938807063
L49533,0,0.004846584412749017
L51641,0,0.005345360624292741
L56488,0,0.0029114098973700583
L55770,0,0.004249886046551939
M21261,0,0.001135702308602492
L51211,0,0.004500509764778747
L54022,0,0.0061428857995053585
L55446,0,0.059217135139661176
L49643,0,0.007569130153680755
L56220,0,0.003363666352194449
M22925,0,0.029143727933878618
L49654,0,0.01563188182722827
L49327,0,0.0039393031810984296
L52412,0,0.0032878994651214695
M22167,0,0.006214981777176543
L54091,0,0.0060000990914390135
L57099,0,0.026964671146000384
M15735,0,0.007171710645717843
L47768,0,0.0019848803739228467
L52990,0,0.016489363474095877
H35197,0,0.0037461975056488172
M23757,0,0.0030934672978874134
L53989,0,0.0020214245838513023
L51776,0,0.005780162170863996
L57052,0,0.03228797629367263
L52042,1,0.982239163099236
H33845,0,0.009922405862967203
L53621,0,0.0029924634662226893
M24851,0,0.002539827314137761
L56949,0,0.01675982032326848
L54272,0,0.0023145896208820894
L53864,0,0.005661733633428064
L50630,0,0.0070698065283936636
L56844,0,0.0036957331984133436
M19733,0,0.002370696744885352
L50764,0,0.004502455290786726
L52643,0,0.005025666996279037
L51360,0,0.010651889037791625
L56694,0,0.002974863524732387
L56374,0,0.00282030923798027
M20651,0,0.004921993878297156
L54459,0,0.0029422344478545093
L55790,0,0.0033290006398026344
L49881,0,0.0037386907410577415
L55978,0,0.008925797004899852
M23722,0,0.006927046148684256
L55726,0,0.009108279382236285
L47339,0,0.015648342847833244
M17745,0,0.008445724576824116
M23912,0,0.0038314731175769774
L55295,0,0.0030068528361171364
L54091,0,0.004399390038741931
M16420,0,0.004045925592843645
H31898,0,0.009811710384671195
M23305,0,0.006886465102296795
H33139,0,0.002788184789270442
L55725,0,0.005122149613415647
L49607,0,0.003453807842151272
L56949,0,0.0024142210185837416
M24722,0,0.007573964359432397
L48211,0,0.0021868837033312523
L52378,0,0.005656464324845365
H39385,0,0.003725672254136058
L52598,0,0.009328947760951162
H37679,0,0.0047295808585820324
L47904,0,0.006215950565908486
L50197,0,0.014954542649123189
L53257,0,0.003408098930515875
L56262,0,0.004549284703032534
L48892,0,0.008718891124447488
L55784,0,0.0033063406259803752
L47765,0,0.005856744724317504
M20421,0,0.0019531757624941222
L50595,0,0.002507410523741574
L50085,0,0.0020574758374440226
L52622,0,0.004773148422269511
L47525,0,0.0025164544234659194
M21433,0,0.004710738956025677
H30686,0,0.012143815934361566
L49381,0,0.006466522690143913
L52984,0,0.003813230870111684
L56257,0,0.006346960919758052
L53174,0,0.0030119662434673587
L49125,0,0.0032611766413046055
L52749,0,0.003438319393206784
M21722,0,0.02263093978067616
L54799,0,0.008761165829045195
L56495,0,0.003584122546362837
L54051,0,0.008055470864940479
M22494,0,0.004556753372904171
M20867,0,0.011822527454605401
L55550,0,0.004945733811878353
L56426,0,0.01143377913413125
L55843,0,0.0031600026054064805
L54810,0,0.0084896970128283
M24206,0,0.04165050878236967
L48242,0,0.003759529651288108
L49315,0,0.0029456677437254765
H32038,0,0.0065248059507063225
L56332,0,0.005317182860321657
L47576,0,0.004079150227191901
L53887,0,0.00834381166838069
L50218,0,0.020700707723074082
M21904,0,0.002742112230046283
L55304,0,0.006046519272777392
M24803,1,0.9845507133922959
L55451,0,0.004651823013030894
M19237,0,0.003336142287491452
L50948,0,0.009335747765241929
L51650,0,0.008550679024766571
H35414,0,0.007133970665663814
L56457,0,0.01722540311119008
L55490,0,0.0016319843329710725
M16392,0,0.003922197218238751
H38730,0,0.009868376630684829
L56455,0,0.013147150325452878
L48512,0,0.0021801843491615655
L55973,0,0.00330734525207198
H32038,0,0.004459563152571859
L49434,0,0.002437027950174715
L51924,0,0.006017864717064324
L51623,0,0.003460829377928458
H29870,0,0.003008683477511131
H32800,0,0.005268845305403316
L54167,0,0.02206845023360988
L53121,0,0.016003862916748397
L48604,0,0.007514587268269244
L55036,0,0.003859852366562564
L53060,0,0.003287558985827978
L52820,0,0.0048638510612715605
L52109,0,0.003220254116461025
L50984,0,0.006945154386751049
L54511,0,0.001967937735752067
L54339,0,0.005400909414253304
L55863,0,0.008104759347933161
L52471,0,0.004595679775832398
M16616,0,0.004076881301298306
L54206,0,0.005146561231387518
L48871,0,0.0030585970111301278
L55277,0,0.0027676984755609095
L51652,0,0.0024557042028933384
L52368,0,0.005717307894836136
M22145,0,0.0070072748621738835
M15562,0,0.002810390493948071
L48927,0,0.007944877982628286
L56936,0,0.0057144729829772456
M17757,0,0.004408077948844738
L50462,0,0.003629159554618415
L55571,0,0.00411118158219148
M16098,0,0.0036561186916883016
L55040,0,0.0034225457516381358
L47380,0,0.0022810305741525097
L50031,0,0.0025437818143041347
M24557,0,0.0028796941555839237
M16145,0,0.020312872112276344
L50426,0,0.008351563362932139
L49001,0,0.003037967848344641
M17591,0,0.010514807833981822
L49988,0,0.017453736737617975
L50490,0,0.004456105773100501
L53109,0,0.002127679397226521
L57110,0,0.003032408955872983
L55093,0,0.009451734583309505
L55334,0,0.0043064053366180365
M16659,0,0.0055738530398757495
L48743,0,0.00702163734354636
L55265,0,0.0038033484169649324
L55270,0,0.004786357999231446
M18827,0,0.01886675470449452
L56253,0,0.01645146838626158
L47499,0,0.003109249126501147
L55982,0,0.0038214989120916574
M18373,0,0.0025534069543644523
L56719,0,0.014924551222738006
L53292,0,0.006104845321019032
L47396,0,0.004628358597348266
L49082,0,0.008285118008864395
L52569,0,0.0074179930709953315
L53305,0,0.04550342670663929
L55217,0,0.004635603944423041
L56199,0,0.0025388704786893893
M21014,0,0.003721467865561831
L56489,0,0.0020033024550333953
M22228,0,0.0033028576281576537
L49310,0,0.002601151450274834
M20261,0,0.02129793820790985
L55410,0,0.002744367105433285
L49814,0,0.0018441890924699009
L55452,0,0.0041825378552796345
L55696,0,0.0014199810137823419
M18406,0,0.007257646849668832
L55838,0,0.005365485132235291
L54261,0,0.0046112986947254
M23276,0,0.0020531138484666906
M15583,0,0.006940387156094452
L53270,0,0.005516116249309506
L49082,0,0.008668489798911569
H37374,0,0.005857939668399216
L56393,0,0.005263016530607513
M17124,0,0.0037578138856562853
L51412,0,0.0032407032182090703
H35797,0,0.010594725410036398
M18404,0,0.0033038498445052368
M22987,0,0.003478548196493606
M18013,0,0.002589322225981309
L54767,0,0.0034728405753108086
L56256,0,0.00651457698744945
H34909,0,0.0038518059912751924
L56474,0,0.004527094778467826
M17661,0,0.006584666426250576
M21562,0,0.008870181116375697
H36996,0,0.010363252434480505
L53602,0,0.0028688426042109074
L56664,0,0.008215658626593472
L53558,0,0.01815690485939394
H29682,0,0.002361067004360928
L51266,0,0.004837076313672911
L54272,0,0.010987011604446942
L50482,0,0.017082282715503914
L56602,0,0.015979134475733046
L54265,0,0.005770787004614287
L54347,0,0.003656690073606306
M17819,0,0.0026152573891398668
L47378,0,0.005249734289647475
L51768,0,0.005554748630908028
L48854,0,0.0078093098040169975
M17793,0,0.0013287483631281832
M16922,0,0.0023132252813229956
L55253,0,0.006166390572415469
M15876,0,0.004574984620935887
L47217,0,0.0026407211739450094
L48397,0,0.004733617140002362
M16280,0,0.006082642815943319
H38189,0,0.007968416985985601
L53257,0,0.0026283426380075583
L57113,0,0.002781477607274636
L49256,0,0.009549241125907859
L55810,0,0.02514209770559603
L49671,0,0.01120928898541946
L56070,0,0.0018414237948200611
M23193,0,0.006265131153969325
H34783,0,0.006681328630209741
M15088,0,0.006162154576809986
L52773,0,0.0069781933103552005
L55116,0,0.007790954822613113
H37110,0,0.003480972769941593
M17302,0,0.007088426148197616
L49076,0,0.0049242385650012455
L53455,0,0.0039041802254805367
L56142,0,0.043395616858119775
M16659,0,0.0035517144293029856
L47264,0,0.00880276715578966
M17343,0,0.002865337480702537
M15887,0,0.002864189671023268
