PassengerId,Survived_pred,Survived_prob
1071,1,0.9310505653800665
1072,0,0.19448630490683658
1073,1,0.5056816306699485
1074,1,0.8855907129490291
1075,0,0.12390731130249008
1076,1,0.9281366672742275
1077,0,0.19435901338544884
1078,1,0.7607738777274264
1079,0,0.08964156226741099
1080,1,0.5610765737947253
1081,0,0.19448630490683658
1082,0,0.1939351648995957
1083,0,0.37135729514947435
1084,0,0.08949906902802561
1085,0,0.25751161481113183
1086,0,0.1936600400002006
1087,0,0.08964589107312204
1088,1,0.5022046233400342
1089,1,0.5651936978723838
1090,0,0.19459242947404667
1091,1,0.5651712283613919
1092,1,0.6507130651715005
1093,0,0.08950127666600133
1094,0,0.4959043919159897
1095,1,0.760527267162403
1096,0,0.19459242947404667
1097,1,0.509569381102359
1098,1,0.6511901110229618
1099,0,0.19459242947404667
1100,1,0.9320084675693193
1101,0,0.08964497135195477
1102,0,0.08932206608644569
1103,0,0.08966367254696334
1104,0,0.19193147188876447
1105,1,0.760527267162403
1106,1,0.5651936978723838
1107,0,0.37031436910317556
1108,1,0.6511821606864373
1109,0,0.36261812152862577
1110,1,0.9287848279134312
1111,0,0.08964156226741099
1112,1,0.8485755537954993
1113,0,0.08964156226741099
1114,1,0.7612911929763461
1115,0,0.08964718223449893
1116,1,0.9320131883901547
1117,1,0.6952658564432941
1118,0,0.08964718223449893
1119,1,0.6511901110229618
1120,0,0.08948582423126569
1121,0,0.19448630490683658
1122,0,0.19228886438661685
1123,1,0.8863174516577984
1124,0,0.08967592818112669
1125,0,0.12390351178979124
1126,1,0.5064857737842773
1127,0,0.08964589107312204
1128,1,0.5062171630379928
1129,0,0.14764590023403457
1130,1,0.7611680923630738
1131,1,0.9306448298713743
1132,1,0.9320084675693193
1133,1,0.7603298533438302
1134,1,0.5022046233400342
1135,0,0.08964515485333527
1136,0,0.08930168418362205
1137,0,0.36972312444617245
1138,1,0.7607738777274264
1139,0,0.1936600400002006
1140,1,0.760527267162403
1141,1,0.6953112907318364
1142,1,0.7604409123272559
1143,0,0.0896443257835243
1144,1,0.5020502619455258
1145,0,0.08961337878981261
1146,0,0.08960951109291045
1147,0,0.08965261679270395
1148,0,0.12390731130249008
1149,0,0.08964156226741099
1150,1,0.7611680923630738
1151,0,0.08964764210424372
1152,0,0.08943506888235014
1153,0,0.08964589107312204
1154,1,0.7606752543981896
1155,1,0.5649001883740129
1156,0,0.2980843543491437
1157,0,0.08964497135195477
1158,0,0.3730031260188133
1159,0,0.08965261679270395
1160,1,0.5651753894021516
1161,0,0.08962802214862624
1162,1,0.5062177250881282
1163,0,0.12390731130249008
1164,1,0.9301121773896494
1165,1,0.6507130651715005
1166,0,0.14764590023403457
1167,1,0.760527267162403
1168,0,0.19459242947404667
1169,0,0.1939351648995957
1170,0,0.19414700134395366
1171,0,0.19459242947404667
1172,1,0.5651346108067921
1173,0,0.08951507551584796
1174,1,0.6511901110229618
1175,1,0.6952658564432941
1176,1,0.5643654785692954
1177,0,0.089659250097777
1178,0,0.089659250097777
1179,0,0.3678057918527221
1180,0,0.14764575704337904
1181,0,0.08964156226741099
1182,0,0.3704975839601311
1183,1,0.6512393372392008
1184,0,0.14764575704337904
1185,0,0.3678315186234369
1186,0,0.08960951109291045
1187,0,0.08964497135195477
1188,1,0.8476080464522
1189,0,0.14715379241475632
1190,0,0.37012487577635034
1191,0,0.08964589107312204
1192,0,0.08964764210424372
1193,0,0.2979535308914906
1194,0,0.19414700134395366
1195,0,0.08962802214862624
1196,1,0.6511901110229618
1197,1,0.8863174516577984
1198,0,0.36345234955068684
1199,0,0.08961282625246934
1200,0,0.36709845622375514
1201,1,0.5647720054564094
1202,0,0.08962802214862624
1203,0,0.14764590023403457
1204,0,0.08965206403725222
1205,1,0.6511901110229618
1206,1,0.9301323540687498
1207,1,0.6511911386531981
1208,1,0.5013904970386077
1209,0,0.19459242947404667
1210,0,0.08964589107312204
1211,0,0.1937023475968814
1212,0,0.08964764210424372
1213,0,0.14764575704337904
1214,0,0.19448630490683658
1215,0,0.3713225115662507
1216,1,0.881175019546826
1217,0,0.08966367254696334
1218,1,0.75988526492927
1219,1,0.505949679589202
1220,0,0.1939351648995957
1221,0,0.19448630490683658
1222,1,0.7599964648972851
1223,1,0.5093013913813261
1224,0,0.14764590023403457
1225,1,0.69523739206948
1226,0,0.08964497135195477
1227,0,0.37135729514947435
1228,0,0.19448630490683658
1229,0,0.14764575704337904
1230,0,0.1937023475968814
1231,0,0.14764575704337904
1232,0,0.19459242947404667
1233,0,0.08965197117463777
1234,0,0.08829119486892364
1235,1,0.9232023033603407
1236,0,0.08949906902802561
1237,1,0.5652020198455187
1238,0,0.19448630490683658
1239,1,0.6957257973572915
1240,0,0.1944650852625355
1241,1,0.7607738777274264
1242,1,0.9313941148200395
1243,0,0.19459242947404667
1244,0,0.19193147188876447
1245,0,0.19228886438661685
1246,1,0.5643413341036291
1247,0,0.37135729514947435
1248,1,0.8856351939287767
1249,0,0.08964533835505444
1250,0,0.12390731130249008
1251,1,0.5646759991021929
1252,0,0.08829119486892364
1253,1,0.8477680704802867
1254,1,0.7607738777274264
1255,0,0.08962802214862624
1256,1,0.9315310313510038
1257,1,0.5610765737947253
1258,0,0.14739946537542878
1259,1,0.5630679085321418
1260,1,0.9314626047594428
1261,0,0.2980208286120693
1262,0,0.19454997437792837
1263,1,0.9301523035915976
1264,0,0.3730031260188133
1265,0,0.19448630490683658
1266,1,0.8847989665807883
1267,1,0.9278677981312485
1268,1,0.5651346108067921
1269,0,0.19454997437792837
1270,0,0.3698407107998745
1271,0,0.0891269577977359
1272,0,0.12390731130249008
1273,0,0.12390351178979124
1274,1,0.5647459216688596
1275,1,0.5646393719688731
1276,0,0.19449161009234045
1277,1,0.7585977323692676
1278,0,0.08964764210424372
1279,0,0.19448630490683658
1280,0,0.12390731130249008
1281,0,0.0893540245396823
1282,0,0.36709845622375514
1283,1,0.8859662194328011
1284,0,0.08937221240011942
1285,0,0.19459242947404667
1286,0,0.0893330850780332
1287,1,0.8854011818185762
1288,0,0.12392201624166374
1289,1,0.9311193729242719
1290,0,0.08964764210424372
1291,0,0.12390780242327425
1292,1,0.8824868852987762
1293,0,0.19414700134395366
1294,1,0.9314626047594428
1295,0,0.37002382902069275
1296,1,0.5094353903048812
1297,0,0.2980205905752441
1298,0,0.19459242947404667
1299,0,0.49698966757048285
1300,1,0.651191907836587
1301,1,0.5647942000333642
1302,1,0.6511901110229618
1303,1,0.9167110202946146
1304,1,0.5651936978723838
1305,0,0.08964156226741099
1306,1,0.9306015398767886
1307,0,0.089659250097777
1308,0,0.08964156226741099
1309,0,0.14713070518450577
