Product ID,Machine failure_pred,MMachine failure_prob
L52597,0,0.005335678988529002
L57131,0,0.0025977167363498326
L55017,0,0.003886495809773415
L52484,0,0.005335678988529002
L54040,0,0.002744799559076535
L49087,0,0.002462635021163133
L47351,0,0.0028542191341174626
L49688,0,0.0026539371982684068
M15131,0,0.005101491610280282
L54159,0,0.0025977167363498326
L52937,0,0.0035058183305515583
L49478,0,0.005851935069448959
L52316,0,0.0028542191341174626
M19232,0,0.005101491610280282
M19269,0,0.0028542191341174626
H38515,0,0.003886495809773415
L53699,0,0.0028542191341174626
H36081,0,0.0028542191341174626
M16449,0,0.0028542191341174626
M18293,0,0.0028542191341174626
L50106,0,0.00404825506336303
L54082,0,0.0025977167363498326
L50899,0,0.0028542191341174626
M17771,0,0.0033826968537304797
L48834,0,0.002462635021163133
L55142,0,0.003886495809773415
M18080,0,0.0028542191341174626
H33555,0,0.0028542191341174626
L51419,0,0.0028542191341174626
L52773,0,0.0025977167363498326
L48182,0,0.023103737259102957
L52347,0,0.0035058183305515583
M23295,0,0.002744799559076535
M17294,0,0.016010296368434256
L55258,0,0.0028542191341174626
L54759,0,0.0035058183305515583
L52965,0,0.0028542191341174626
L48143,0,0.002462635021163133
L53132,0,0.015193515555636658
L51457,0,0.0028542191341174626
H37078,0,0.002462635021163133
M15201,0,0.0028542191341174626
M20973,0,0.0028542191341174626
L52072,0,0.0032734744064436203
L55934,0,0.0025977167363498326
M24351,0,0.005101491610280282
H31906,0,0.003886495809773415
L55983,0,0.002657367364851064
M24201,0,0.002931210188514013
L56320,0,0.0025977167363498326
M19569,0,0.002462635021163133
L49741,0,0.0028542191341174626
L50583,0,0.011723983893662084
L56272,0,0.002462635021163133
L51117,0,0.002462635021163133
L53893,0,0.0028542191341174626
L50708,0,0.0028542191341174626
L54759,0,0.0025977167363498326
M18535,0,0.0028542191341174626
L54973,0,0.002744799559076535
M18808,0,0.002462635021163133
M20667,0,0.0028542191341174626
L54579,0,0.0028542191341174626
L56682,0,0.003886495809773415
L56591,0,0.0028542191341174626
M21604,0,0.003649916691843999
L55275,0,0.0028542191341174626
L56314,0,0.0028542191341174626
L52460,0,0.0025977167363498326
M17132,0,0.003886495809773415
M24098,0,0.0028542191341174626
L48588,0,0.023991847180135428
L52866,0,0.0028542191341174626
L55790,0,0.0028542191341174626
L56204,0,0.010047817142180506
L55659,0,0.0028542191341174626
L49148,0,0.003886495809773415
M20275,0,0.0028542191341174626
M15062,0,0.0028542191341174626
L50217,0,0.0032734744064436203
L53139,0,0.003886495809773415
L50377,0,0.003649133083756873
L47854,0,0.0028542191341174626
L50665,0,0.002931210188514013
H33908,1,0.9808117134553858
L55621,0,0.0028542191341174626
M20807,0,0.0028542191341174626
M22333,0,0.005101491610280282
L52436,0,0.0028542191341174626
L50223,0,0.0028542191341174626
L50021,0,0.0028542191341174626
L52255,0,0.0028542191341174626
L47380,1,0.9719790883499615
L49401,0,0.010047817142180506
L47780,0,0.003886495809773415
L50043,0,0.0028542191341174626
H36556,0,0.0028542191341174626
M15545,0,0.0032734744064436203
M19284,0,0.0028542191341174626
M21435,0,0.005335678988529002
L56661,0,0.0025977167363498326
L55217,0,0.0025977167363498326
L53233,0,0.0025977167363498326
M17212,0,0.005101491610280282
L48345,0,0.0028542191341174626
M15293,0,0.0025977167363498326
M16486,0,0.002462635021163133
L54979,0,0.002462635021163133
L53837,0,0.0028542191341174626
L56612,0,0.002462635021163133
L50225,0,0.005101491610280282
L52437,0,0.003886495809773415
L55852,0,0.011791287024026757
L53037,0,0.002462635021163133
M21431,0,0.025801938326801756
L51373,0,0.004278987711012511
M17227,0,0.002462635021163133
L48129,0,0.0028542191341174626
L49402,0,0.0028542191341174626
M17148,0,0.0028542191341174626
L54355,0,0.003886495809773415
M16543,0,0.0028542191341174626
L48211,0,0.002931210188514013
M21491,0,0.0025977167363498326
L55518,0,0.0026539371982684068
L53429,0,0.003886495809773415
L51492,0,0.0028542191341174626
L49619,0,0.009630935551905062
M17591,0,0.002462635021163133
L53162,0,0.0028542191341174626
L53655,0,0.0028542191341174626
L56781,0,0.0028542191341174626
L57089,0,0.0028542191341174626
M17955,0,0.0028542191341174626
M15361,0,0.002462635021163133
L56922,0,0.012359567897989735
H30492,0,0.0028542191341174626
L50595,0,0.0034894592512698095
L54518,0,0.0028542191341174626
M16884,0,0.012359567897989735
L48545,0,0.0028542191341174626
L47290,0,0.002931210188514013
L50579,0,0.0028542191341174626
L52914,0,0.012869427407718582
H30676,0,0.0025977167363498326
L56334,0,0.0025977167363498326
M16716,0,0.005851935069448959
M21644,0,0.002657367364851064
L48027,0,0.0038949446334089893
L56957,0,0.002462635021163133
L56314,0,0.0025977167363498326
M18581,0,0.0025977167363498326
L48781,0,0.0035058183305515583
L55255,0,0.007093718407290192
L47523,0,0.0028542191341174626
L50948,0,0.0025977167363498326
L55127,0,0.005101491610280282
M24079,0,0.002462635021163133
L48961,0,0.0028542191341174626
L56452,0,0.0025977167363498326
H30263,0,0.0038949446334089893
M15434,0,0.0028542191341174626
L53706,0,0.002744799559076535
M23110,0,0.003886495809773415
M23226,0,0.0025977167363498326
L53184,0,0.0034894592512698095
L54888,0,0.0028542191341174626
M16374,0,0.0028542191341174626
M17753,0,0.005335678988529002
L54923,0,0.005101491610280282
L52786,0,0.011484381294257993
L49135,0,0.012869427407718582
L56048,0,0.0028542191341174626
L53445,0,0.005335678988529002
M22749,0,0.0028542191341174626
L56541,0,0.005101491610280282
M22342,0,0.0028542191341174626
L49127,0,0.002657367364851064
L55934,0,0.0028542191341174626
L54077,0,0.005101491610280282
L48807,0,0.0028542191341174626
M23953,0,0.0035058183305515583
M17517,0,0.004278987711012511
M15120,0,0.0028542191341174626
M23303,0,0.0028542191341174626
L54037,0,0.0028542191341174626
L54551,0,0.0025977167363498326
L55870,0,0.0034894592512698095
H33869,0,0.0028542191341174626
L53723,0,0.003886495809773415
L52887,0,0.002462635021163133
L52957,0,0.002931210188514013
L47975,0,0.005335678988529002
M23807,0,0.002462635021163133
M16661,0,0.002462635021163133
M15356,0,0.0028542191341174626
L56016,0,0.0028542191341174626
L55730,0,0.0028542191341174626
M17886,0,0.0028542191341174626
L50647,0,0.03357836292785431
M23743,0,0.0033826968537304797
L56850,0,0.0028542191341174626
M19299,0,0.015967283209586305
L49152,0,0.005335678988529002
M17852,0,0.002657367364851064
L55271,0,0.002657367364851064
M19069,0,0.0028542191341174626
L54356,0,0.005335678988529002
L50345,0,0.0028542191341174626
M19854,0,0.004073971470662018
L53314,0,0.0028542191341174626
L51585,0,0.0028542191341174626
M16463,0,0.004278987711012511
M24285,0,0.002657367364851064
L49777,0,0.0028542191341174626
M20984,0,0.0028542191341174626
L57121,0,0.0033826968537304797
L52555,0,0.0035058183305515583
L51904,1,0.9931366954898131
M16429,0,0.003886495809773415
M20586,0,0.0028542191341174626
L52922,0,0.014162495767503976
L49861,0,0.003886495809773415
L53140,0,0.00404825506336303
H33318,0,0.005101491610280282
M22667,0,0.002462635021163133
L51648,0,0.0025977167363498326
M24161,0,0.0028542191341174626
L53083,0,0.0025977167363498326
L50607,0,0.0028542191341174626
H33389,0,0.002462635021163133
L51285,0,0.0028542191341174626
M22667,0,0.0028542191341174626
L49759,0,0.003886495809773415
M21414,0,0.0028542191341174626
M19283,0,0.0028542191341174626
M24266,0,0.0025977167363498326
M23576,0,0.002744799559076535
L56461,0,0.013516146388625278
M22956,0,0.0028542191341174626
L56472,0,0.002462635021163133
L49792,0,0.0069845311892902115
L52457,0,0.0026539371982684068
H32395,0,0.003886495809773415
M22332,0,0.002462635021163133
L49000,0,0.002657367364851064
L52746,0,0.0030593987352301624
L49244,0,0.0028711136209705556
M22710,0,0.0028542191341174626
L56379,0,0.0028542191341174626
L55863,0,0.0028542191341174626
H34569,0,0.0028542191341174626
H35166,0,0.002462635021163133
L52430,0,0.025947935980467848
L50342,0,0.010047817142180506
M21957,0,0.005101491610280282
L55433,0,0.005101491610280282
L51342,0,0.0028542191341174626
L54227,0,0.0056401452698016065
M19116,0,0.0028542191341174626
L51407,0,0.0025977167363498326
L49477,0,0.0028542191341174626
L51517,0,0.01446518411379185
L56355,1,0.9981739720166943
L47693,0,0.0028542191341174626
L49830,0,0.0028542191341174626
L47333,0,0.0028542191341174626
H33529,0,0.012359567897989735
L53527,0,0.0034894592512698095
M17863,0,0.0025977167363498326
L53852,0,0.010036550565022744
L49197,0,0.002462635021163133
M23453,0,0.0028542191341174626
L49868,0,0.006158043545412626
M17183,0,0.005335678988529002
M17053,0,0.0028542191341174626
L53941,0,0.003649133083756873
H31983,0,0.0026539371982684068
L53423,0,0.003975168171217418
M19011,0,0.005101491610280282
M23584,0,0.0025977167363498326
M21829,0,0.002462635021163133
M23665,0,0.002462635021163133
M21134,0,0.0028542191341174626
M18269,0,0.025217088446163986
M17699,0,0.0028542191341174626
M15111,0,0.003886495809773415
L48951,0,0.0028542191341174626
L51562,0,0.0025977167363498326
H31904,0,0.003886495809773415
M22968,0,0.005335678988529002
L51017,0,0.0028542191341174626
M21061,0,0.005335678988529002
L55706,0,0.03422260322124718
L53281,0,0.002462635021163133
L51935,1,0.9921569702664349
L52785,0,0.0025977167363498326
H39086,0,0.0026539371982684068
M23333,0,0.0025977167363498326
L50165,0,0.005101491610280282
M20552,0,0.0028542191341174626
L53219,0,0.0033826968537304797
L56917,0,0.0028542191341174626
L52911,0,0.002679439180802529
L48403,0,0.0028542191341174626
L55138,0,0.0028542191341174626
L50014,0,0.005335678988529002
L49707,0,0.003886495809773415
H30011,0,0.0038949446334089893
L48971,0,0.0025977167363498326
L55003,0,0.003886495809773415
M17431,0,0.0025977167363498326
L55251,0,0.0028542191341174626
L47628,0,0.002657367364851064
L54978,0,0.0026539371982684068
L56060,0,0.0025977167363498326
L56257,0,0.0025977167363498326
L51230,0,0.003886495809773415
M14923,0,0.0035058183305515583
L57048,0,0.002462635021163133
L50466,0,0.0025977167363498326
L56511,0,0.003886495809773415
L53071,0,0.002744799559076535
L50071,0,0.014896806793114328
M15653,0,0.03422260322124718
M22344,0,0.0028542191341174626
L54665,0,0.002462635021163133
L57010,0,0.0028542191341174626
L53984,0,0.0028711136209705556
L51948,0,0.0026539371982684068
L47778,0,0.0028542191341174626
L52122,0,0.0028542191341174626
L48403,0,0.003886495809773415
M19812,0,0.0028542191341174626
M16127,0,0.004278987711012511
L55282,0,0.0025977167363498326
L53136,0,0.0028542191341174626
L53136,0,0.002657367364851064
L49988,0,0.0025977167363498326
L54492,0,0.002462635021163133
L54763,0,0.0026539371982684068
L53774,0,0.002979050745319833
L53963,0,0.0025977167363498326
L49498,0,0.005335678988529002
L53098,0,0.005335678988529002
L49533,0,0.0026539371982684068
L51641,0,0.002462635021163133
L56488,0,0.0038949446334089893
L55770,0,0.0028542191341174626
M21261,0,0.0028542191341174626
L51211,0,0.002462635021163133
L54022,0,0.002462635021163133
L55446,0,0.0036140410544483227
L49643,0,0.0025977167363498326
L56220,0,0.0028542191341174626
M22925,0,0.010655334624915514
L49654,0,0.003886495809773415
L49327,0,0.0028542191341174626
L52412,0,0.0028542191341174626
M22167,0,0.002657367364851064
L54091,0,0.002462635021163133
L57099,0,0.0350088132726414
M15735,0,0.005335678988529002
L47768,0,0.0028542191341174626
L52990,0,0.025217088446163986
H35197,0,0.0028542191341174626
M23757,0,0.0028542191341174626
L53989,0,0.004278987711012511
L51776,0,0.002462635021163133
L57052,0,0.1584641915333821
L52042,1,0.9727019615128777
H33845,0,0.005101491610280282
L53621,0,0.0028542191341174626
M24851,0,0.0028542191341174626
L56949,0,0.006926263980489407
L54272,0,0.0028542191341174626
L53864,0,0.0025977167363498326
L50630,0,0.002462635021163133
L56844,0,0.0028711136209705556
M19733,0,0.0028542191341174626
L50764,0,0.003649916691843999
L52643,0,0.002931210188514013
L51360,0,0.012359567897989735
L56694,0,0.0028542191341174626
L56374,0,0.0028542191341174626
M20651,0,0.002462635021163133
L54459,0,0.0028542191341174626
L55790,0,0.0025977167363498326
L49881,0,0.0035058183305515583
L55978,0,0.003886495809773415
M23722,0,0.0025977167363498326
L55726,0,0.0035058183305515583
L47339,0,0.003886495809773415
M17745,0,0.003886495809773415
M23912,0,0.0028542191341174626
L55295,0,0.0028542191341174626
L54091,0,0.0025977167363498326
M16420,0,0.0025977167363498326
H31898,0,0.013925762382776855
M23305,0,0.003886495809773415
H33139,0,0.0028542191341174626
L55725,0,0.002462635021163133
L49607,0,0.0028542191341174626
L56949,0,0.0028542191341174626
M24722,0,0.005335678988529002
L48211,0,0.0028542191341174626
L52378,0,0.002462635021163133
H39385,0,0.0028542191341174626
L52598,0,0.005101491610280282
H37679,0,0.0026539371982684068
L47904,0,0.002657367364851064
L50197,0,0.003886495809773415
L53257,0,0.0025977167363498326
L56262,0,0.002744799559076535
L48892,0,0.003886495809773415
L55784,0,0.011701467153490994
L47765,0,0.002931210188514013
M20421,0,0.009552184128770515
L50595,0,0.0028542191341174626
L50085,0,0.0028542191341174626
L52622,0,0.0028542191341174626
L47525,0,0.0028542191341174626
M21433,0,0.0028542191341174626
H30686,0,0.002657367364851064
L49381,0,0.0025977167363498326
L52984,0,0.0028711136209705556
L56257,0,0.0025977167363498326
L53174,0,0.0028542191341174626
L49125,0,0.0035058183305515583
L52749,0,0.0028542191341174626
M21722,0,0.0069845311892902115
L54799,0,0.003886495809773415
L56495,0,0.0026539371982684068
L54051,0,0.003886495809773415
M22494,0,0.002462635021163133
M20867,0,0.012437123225353952
L55550,0,0.0034894592512698095
L56426,0,0.0032734744064436203
L55843,0,0.0028542191341174626
L54810,0,0.002462635021163133
M24206,0,0.003886495809773415
L48242,0,0.0025977167363498326
L49315,0,0.0028542191341174626
H32038,0,0.005101491610280282
L56332,0,0.002462635021163133
L47576,0,0.0028542191341174626
L53887,0,0.005335678988529002
L50218,0,0.003886495809773415
M21904,0,0.0028542191341174626
L55304,0,0.002657367364851064
M24803,1,0.5884130685120439
L55451,0,0.002744799559076535
M19237,0,0.0028542191341174626
L50948,0,0.003886495809773415
L51650,0,0.002657367364851064
H35414,0,0.002462635021163133
L56457,0,0.003886495809773415
L55490,0,0.0028542191341174626
M16392,0,0.002744799559076535
H38730,0,0.005101491610280282
L56455,0,0.005101491610280282
L48512,0,0.0028542191341174626
L55973,0,0.0026539371982684068
H32038,0,0.0028542191341174626
L49434,0,0.0028542191341174626
L51924,0,0.002462635021163133
L51623,0,0.0028711136209705556
H29870,0,0.0028542191341174626
H32800,0,0.0028542191341174626
L54167,0,0.0069845311892902115
L53121,0,0.005313550269966669
L48604,0,0.003886495809773415
L55036,0,0.002744799559076535
L53060,0,0.00823432317006546
L52820,0,0.002462635021163133
L52109,0,0.0025977167363498326
L50984,0,0.005101491610280282
L54511,0,0.0028542191341174626
L54339,0,0.002462635021163133
L55863,0,0.003886495809773415
L52471,0,0.003649916691843999
M16616,0,0.002462635021163133
L54206,0,0.002462635021163133
L48871,0,0.0026539371982684068
L55277,0,0.0028542191341174626
L51652,0,0.0028542191341174626
L52368,0,0.011701467153490994
M22145,0,0.003886495809773415
M15562,0,0.0028542191341174626
L48927,0,0.0025977167363498326
L56936,0,0.0028542191341174626
M17757,0,0.0032339487872562207
L50462,0,0.0026539371982684068
L55571,0,0.0028542191341174626
M16098,0,0.0028542191341174626
L55040,0,0.0025977167363498326
L47380,0,0.0028542191341174626
L50031,0,0.0028542191341174626
M24557,0,0.0025977167363498326
M16145,0,0.0245592558231312
L50426,0,0.003886495809773415
L49001,0,0.007093718407290192
M17591,0,0.013004981255837387
L49988,0,0.005851935069448959
L50490,0,0.005335678988529002
L53109,0,0.0028542191341174626
L57110,0,0.0028542191341174626
L55093,0,0.021588424729517375
L55334,0,0.0028542191341174626
M16659,0,0.003886495809773415
L48743,0,0.003886495809773415
L55265,0,0.0028542191341174626
L55270,0,0.002931210188514013
M18827,0,0.003886495809773415
L56253,0,0.022578629745152567
L47499,0,0.0035058183305515583
L55982,0,0.0028542191341174626
M18373,0,0.0028542191341174626
L56719,0,0.003886495809773415
L53292,0,0.002657367364851064
L47396,0,0.005335678988529002
L49082,0,0.005101491610280282
L52569,0,0.005335678988529002
L53305,0,0.0032734744064436203
L55217,0,0.002462635021163133
L56199,0,0.0028542191341174626
M21014,0,0.0026539371982684068
L56489,0,0.004278987711012511
M22228,0,0.0028542191341174626
L49310,0,0.0035058183305515583
M20261,0,0.005047266261877784
L55410,0,0.0028542191341174626
L49814,0,0.0028542191341174626
L55452,0,0.0028542191341174626
L55696,0,0.0028542191341174626
M18406,0,0.012359567897989735
L55838,0,0.0028542191341174626
L54261,0,0.012359567897989735
M23276,0,0.0035058183305515583
M15583,0,0.003886495809773415
L53270,0,0.002462635021163133
L49082,0,0.003886495809773415
H37374,0,0.002462635021163133
L56393,0,0.002462635021163133
M17124,0,0.0028711136209705556
L51412,0,0.0028542191341174626
H35797,0,0.012359567897989735
M18404,0,0.0028542191341174626
M22987,0,0.0028542191341174626
M18013,0,0.0028542191341174626
L54767,0,0.0028542191341174626
L56256,0,0.002657367364851064
H34909,0,0.0028542191341174626
L56474,0,0.0028542191341174626
M17661,0,0.002462635021163133
M21562,0,0.003886495809773415
H36996,0,0.003886495809773415
L53602,0,0.0028542191341174626
L56664,0,0.005101491610280282
L53558,0,0.0069845311892902115
H29682,0,0.0028542191341174626
L51266,0,0.0028542191341174626
L54272,0,0.011484381294257993
L50482,0,0.003886495809773415
L56602,0,0.03342233036899973
L54265,0,0.0030593987352301624
L54347,0,0.0028542191341174626
M17819,0,0.0028542191341174626
L47378,0,0.002462635021163133
L51768,0,0.0034894592512698095
L48854,0,0.011723983893662084
M17793,0,0.0028542191341174626
M16922,0,0.0028542191341174626
L55253,0,0.005335678988529002
M15876,0,0.0025977167363498326
L47217,0,0.003649133083756873
L48397,0,0.002744799559076535
M16280,0,0.002462635021163133
H38189,0,0.005101491610280282
L53257,0,0.0028542191341174626
L57113,0,0.0028542191341174626
L49256,0,0.005101491610280282
L55810,0,0.014962273723195533
L49671,0,0.005101491610280282
L56070,0,0.0028542191341174626
